SHE9	Mitochondrial inner membrane protein required for normal mitochondrial morphology, may be involved in fission of the inner membrane\; forms a homo-oligomeric complex	SHE9	entrez^yeast
SHG1	SHG1	SHG1	entrez^yeast
SHM1	Mitochondrial serine hydroxymethyltransferase, converts serine to glycine plus 5,10 methylenetetrahydrofolate\; involved in generating precursors for purine, pyrimidine, amino acid, and lipid biosynthesis\; reverse reaction generates serine	SHM1	entrez^yeast
SHM2	Cytosolic serine hydroxymethyltransferase, converts serine to glycine plus 5,10 methylenetetrahydrofolate\; major isoform involved in generating precursors for purine, pyrimidine, amino acid, and lipid biosynthesis	SHM2	entrez^yeast
SHO1	SHO1	SHO1	entrez^yeast
SHP1	UBX (ubiquitin regulatory X) domain-containing protein that regulates Glc7p phosphatase activity and interacts with Cdc48p\; interacts with ubiquitylated proteins in vivo and is required for degradation of a ubiquitylated model substrate	SHP1	entrez^yeast
SHR5	Subunit of a palmitoyltransferase, composed of Shr5p and Erf2p, that adds a palmitoyl lipid moiety to heterolipidated substrates such as Ras1p and Ras2p through a thioester linkage\; palmitoylation is required for Ras2p membrane localization	SHR5	entrez^yeast
SHS1	SHS1	SHS1	entrez^yeast
SHU1	Protein involved in a Rad51p-, Rad54p-dependent pathway for homologous recombination repair, important for error-free repair of spontaneous and induced DNA lesions to protect the genome from mutation\; associates with Shu2p, Psy3p, and Csm2p	SHU1	entrez^yeast
SHY1	Mitochondrial inner membrane protein required for assembly of cytochrome c oxidase (complex IV)\; associates with complex IV assembly intermediates and complex III/complex IV supercomplexes\; similar to human SURF1 involved in Leigh Syndrome	SHY1	entrez^yeast
SIA1	SIA1	SIA1	entrez^yeast
SIC1	Inhibitor of Cdc28-Clb kinase complexes that controls G1/S phase transition, preventing premature S phase and ensuring genomic integrity\; phosphorylation targets Sic1p for SCF(CDC4)-dependent turnover\; functional homolog of mammalian Kip1	SIC1	entrez^yeast
SIF2	WD40 repeat-containing subunit of the Set3C histone deacetylase complex, which represses early/middle sporulation genes\; antagonizes telomeric silencing\; binds specifically to the Sir4p N-terminus	SIF2	entrez^yeast
SIL1	Nucleotide exchange factor for the endoplasmic reticulum (ER) lumenal Hsp70 chaperone Kar2p, required for protein translocation into the ER\; homolog of Yarrowia lipolytica SLS1\; GrpE-like protein	SIL1	entrez^yeast
SIM1	SIM1	SIM1	entrez^yeast
SIN3	Component of the Sin3p-Rpd3p histone deacetylase complex, involved in transcriptional repression and activation of diverse processes, including mating-type switching and meiosis\; involved in the maintenance of chromosomal integrity	SIN3	entrez^yeast
SIN4	Subunit of the RNA polymerase II mediator complex\; associates with core polymerase subunits to form the RNA polymerase II holoenzyme\; contributes to both postive and negative transcriptional regulation\; dispensible for basal transcription	SIN4	entrez^yeast
SIP1	Alternate beta-subunit of the Snf1p kinase complex, may confer substrate specificity\; vacuolar protein containing KIS (Kinase-Interacting Sequence) and ASC (Association with Snf1 kinase Complex) domains involved in protein interactions	SIP1	entrez^yeast
SIP18	Phospholipid-binding protein\; expression is induced by osmotic stress	SIP18	entrez^yeast
SIP2	One of three beta subunits of the Snf1 serine/threonine protein kinase complex involved in the response to glucose starvation\; null mutants exhibit accelerated aging\; N-myristoylprotein localized to the cytoplasm and the plasma membrane	SIP2	entrez^yeast
SIP3	Protein that activates transcription through interaction with DNA-bound Snf1p, C-terminal region has a putative leucine zipper motif\; potential Cdc28p substrate	SIP3	entrez^yeast
SIP4	C6 zinc cluster transcriptional activator that binds to the carbon source-responsive element (CSRE) of gluconeogenic genes\; involved in the positive regulation of gluconeogenesis\; regulated by Snf1p protein kinase\; localized to the nucleus	SIP4	entrez^yeast
SIP5	Protein of unknown function\; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase	SIP5	entrez^yeast
SIS2	Negative regulatory subunit of protein phosphatase 1 Ppz1p and also a subunit of the phosphopantothenoylcysteine decarboxylase (PPCDC\; Cab3p, Sis2p, Vhs3p) complex, which catalyzes the third step of coenzyme A biosynthesis	SIS2	entrez^yeast
SIT1	Ferrioxamine B transporter, member of the ARN family of transporters that specifically recognize siderophore-iron chelates\; transcription is induced during iron deprivation and diauxic shift\; potentially phosphorylated by Cdc28p	SIT1	entrez^yeast
SIW14	Tyrosine phosphatase that plays a role in actin filament organization and endocytosis\; localized to the cytoplasm	SIW14	entrez^yeast
SIZ1	SUMO/Smt3 ligase that promotes the attachment of sumo (Smt3p\; small ubiquitin-related modifier) to proteins\; binds Ubc9p and may bind septins\; specifically required for sumoylation of septins in vivo\; localized to the septin ring	SIZ1	entrez^yeast
SKG1	Transmembrane protein with a role in cell wall polymer composition\; localizes on the inner surface of the plasma membrane at the bud and in the daughter cell	SKG1	entrez^yeast
SKG3	Protein of unknown function\; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery, cytoplasm, bud, and bud neck\; potential Cdc28p substrate\; similar to Caf120p and Skg4p	SKG3	entrez^yeast
SKI2	Ski complex component and putative RNA helicase, mediates 3\'-5\' RNA degradation by the cytoplasmic exosome\; null mutants have superkiller phenotype of increased viral dsRNAs and are synthetic lethal with mutations in 5\'-3\' mRNA decay	SKI2	entrez^yeast
SKI3	Ski complex component and TPR protein, mediates 3\'-5\' RNA degradation by the cytoplasmic exosome\; null mutants have superkiller phenotype of increased viral dsRNAs and are synthetic lethal with mutations in 5\'-3\' mRNA decay	SKI3	entrez^yeast
SKI7	Coupling protein that mediates interactions between the Ski complex and the cytoplasmic exosome during 3\'-5\' RNA degradation\; eRF3-like domain targets nonstop mRNA for degradation\; null mutants have superkiller phenotype	SKI7	entrez^yeast
SKI8	Ski complex component and WD-repeat protein, mediates 3\'-5\' RNA degradation by the cytoplasmic exosome\; also required for meiotic double-strand break recombination\; null mutants have superkiller phenotype	SKI8	entrez^yeast
SKM1	Member of the PAK family of serine/threonine protein kinases with similarity to Ste20p and Cla4p\; involved in down-regulation of sterol uptake\; proposed to be a downstream effector of Cdc42p during polarized growth	SKM1	entrez^yeast
SKN1	Protein involved in sphingolipid biosynthesis\; type II membrane protein with similarity to Kre6p	SKN1	entrez^yeast
SKN7	Nuclear response regulator and transcription factor, part of a branched two-component signaling system\; required for optimal induction of heat-shock genes in response to oxidative stress\; involved in osmoregulation	SKN7	entrez^yeast
SKS1	Putative serine/threonine protein kinase\; involved in the adaptation to low concentrations of glucose independent of the SNF3 regulated pathway	SKS1	entrez^yeast
SKT5	Activator of Chs3p (chitin synthase III), recruits Chs3p to the bud neck via interaction with Bni4p\; has similarity to Shc1p, which activates Chs3p during sporulation	SKT5	entrez^yeast
SKY1	SR protein kinase (SRPK) involved in regulating proteins involved in mRNA metabolism and cation homeostasis\; similar to human SRPK1	SKY1	entrez^yeast
SLA1	Cytoskeletal protein binding protein required for assembly of the cortical actin cytoskeleton\; interacts with proteins regulating actin dynamics and proteins required for endocytosis\; found in the nucleus and cell cortex\; has 3 SH3 domains	SLA1	entrez^yeast
SLF1	RNA binding protein that associates with polysomes\; proposed to be involved in regulating mRNA translation\; involved in the copper-dependent mineralization of copper sulfide complexes on cell surface in cells cultured in copper salts	SLF1	entrez^yeast
SLH1	Putative RNA helicase related to Ski2p, involved in translation inhibition of non-poly(A) mRNAs\; required for repressing propagation of dsRNA viruses	SLH1	entrez^yeast
SLI1	SLI1	SLI1	entrez^yeast
SLK19	Kinetochore-associated protein required for normal segregation of chromosomes in meiosis and mitosis\; component of the FEAR regulatory network, which promotes Cdc14p release from the nucleolus during anaphase\; potential Cdc28p substrate	SLK19	entrez^yeast
SLM1	Phosphoinositide PI4,5P(2) binding protein, forms a complex with Slm2p\; acts downstream of Mss4p in a pathway regulating actin cytoskeleton organization in response to stress\; phosphorylated by the TORC2 complex	SLM1	entrez^yeast
SLM2	Protein that acts with Mms1p in a repair pathway that may be involved in resolving replication intermediates or preventing the damage caused by blocked replication forks\; required for accurate meiotic chromosome segregation	SLM2	entrez^yeast
SLM3	tRNA-specific 2-thiouridylase, responsible for 2-thiolation of the wobble base of mitochondrial tRNAs\; human ortholog is implicated in myoclonus epilepsy associated with ragged red fibers (MERRF)	SLM3	entrez^yeast
SLM4	Component of the EGO complex, which is involved in the regulation of microautophagy, and of the GSE complex, which is required for proper sorting of amino acid permease Gap1p\; gene exhibits synthetic genetic interaction with MSS4	SLM4	entrez^yeast
SLO1	Protein interacting with Arl3p, which is a GTPase of the Ras superfamily involved in vesicle-tethering at the Golgi\; putative ortholog of human SCOCO	SLO1	entrez^yeast
SLP1	Integral membrane protein of unknown function\; member of the SUN-like family of proteins\; genetic interactions suggest a role in folding of ER membrane proteins	SLP1	entrez^yeast
SLT2	Serine/threonine MAP kinase involved in regulating the maintenance of cell wall integrity and progression through the cell cycle\; regulated by the PKC1-mediated signaling pathway	SLT2	entrez^yeast
SLX1	Subunit of a complex, with Slx4p, that hydrolyzes 5\' branches from duplex DNA in response to stalled or converging replication forks\; function overlaps with that of Sgs1p-Top3p	SLX1	entrez^yeast
SLX4	Endonuclease involved in processing DNA during recombination and repair\; cleaves branched structures in a complex with Slx1p\; involved in Rad1p/Rad10p-dependent removal of 3\'-nonhomologous tails during DSBR via single-strand annealing	SLX4	entrez^yeast
SLX5	Subunit of the Slx5-Slx8 SUMO-targeted ubiquitin ligase (STUbL) complex, stimulated by SUMO-modified substrates\; contains a RING domain and two SIMs (SUMO-interacting motifs)\; forms SUMO-dependent nuclear foci, including DNA repair centers	SLX5	entrez^yeast
SLX8	Subunit of the Slx5-Slx8 SUMO-targeted ubiquitin ligase (STUbL) complex\; stimulated by prior attachment of SUMO to the substrate\; contains a C-terminal RING domain	SLX8	entrez^yeast
SLX9	Protein required for pre-rRNA processing\; associated with the 90S pre-ribosome and 43S small ribosomal subunit precursor\; interacts with U3 snoRNA\; deletion mutant has synthetic fitness defect with an sgs1 deletion mutant	SLX9	entrez^yeast
SLY41	SLY41	SLY41	entrez^yeast
SMA1	Protein of unknown function involved in the assembly of the prospore membrane during sporulation\; interacts with Spo14p	SMA1	entrez^yeast
SMA2	Meiosis-specific prospore membrane protein\; required to produce bending force necessary for proper assembly of the prospore membrane during sporulation	SMA2	entrez^yeast
SMF1	Divalent metal ion transporter with a broad specificity for di-valent and tri-valent metals\; post-translationally regulated by levels of metal ions\; member of the Nramp family of metal transport proteins	SMF1	entrez^yeast
SMF2	Divalent metal ion transporter involved in manganese homeostasis\; has broad specificity for di-valent and tri-valent metals\; post-translationally regulated by levels of metal ions\; member of the Nramp family of metal transport proteins	SMF2	entrez^yeast
SMF3	Putative divalent metal ion transporter involved in iron homeostasis\; transcriptionally regulated by metal ions\; member of the Nramp family of metal transport proteins	SMF3	entrez^yeast
SMI1	Protein involved in the regulation of cell wall synthesis\; proposed to be involved in coordinating cell cycle progression with cell wall integrity	SMI1	entrez^yeast
SMK1	Middle sporulation-specific mitogen-activated protein kinase (MAPK) required for production of the outer spore wall layers\; negatively regulates activity of the glucan synthase subunit Gsc2p	SMK1	entrez^yeast
SML1	Ribonucleotide reductase inhibitor involved in regulating dNTP production\; regulated by Mec1p and Rad53p during DNA damage and S phase	SML1	entrez^yeast
SMM1	Dihydrouridine synthase, member of a family of dihydrouridine synthases including Dus1p, Smm1p, Dus3p, and Dus4p\; modifies uridine residues at position 20 of cytoplasmic tRNAs	SMM1	entrez^yeast
SMP1	Putative transcription factor involved in regulating the response to osmotic stress\; member of the MADS-box family of transcription factors	SMP1	entrez^yeast
SMY1	Protein that interacts with Myo2p, proposed to be involved in exocytosis\; N-terminal domain is related to the motor domain of kinesins	SMY1	entrez^yeast
SMY2	Protein of unknown function involved in COPII vesicle formation\; interacts with the Sec23p/Sec24p subcomplex\; overexpression suppresses the temperature sensitivity of a myo2 mutant\; has similarity to S. pombe Mpd2	SMY2	entrez^yeast
SNA2	Protein of unknown function, has similarity to Pmp3p, which is involved in cation transport\; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern	SNA2	entrez^yeast
SNA3	SNA3	SNA3	entrez^yeast
SNA4	Protein of unknown function, localized to the vacuolar outer membrane\; predicted to be palmitoylated	SNA4	entrez^yeast
SNC1	Vesicle membrane receptor protein (v-SNARE) involved in the fusion between Golgi-derived secretory vesicles with the plasma membrane\; proposed to be involved in endocytosis\; member of the synaptobrevin/VAMP family of R-type v-SNARE proteins	SNC1	entrez^yeast
SNC2	Vesicle membrane receptor protein (v-SNARE) involved in the fusion between Golgi-derived secretory vesicles with the plasma membrane\; member of the synaptobrevin/VAMP family of R-type v-SNARE proteins	SNC2	entrez^yeast
SNF1	AMP-activated serine/threonine protein kinase found in a complex containing Snf4p and members of the Sip1p/Sip2p/Gal83p family\; required for transcription of glucose-repressed genes, thermotolerance, sporulation, and peroxisome biogenesis	SNF1	entrez^yeast
SNF11	Subunit of the SWI/SNF chromatin remodeling complex involved in transcriptional regulation\; interacts with a highly conserved 40-residue sequence of Snf2p	SNF11	entrez^yeast
SNF3	Plasma membrane low glucose sensor that regulates glucose transport\; contains 12 predicted transmembrane segments and a long C-terminal tail required for induction of hexose transporters\; also senses fructose and mannose\; similar to Rgt2p	SNF3	entrez^yeast
SNF4	Activating gamma subunit of the AMP-activated Snf1p kinase complex (contains Snf1p and a Sip1p/Sip2p/Gal83p family member)\; activates glucose-repressed genes, represses glucose-induced genes\; role in sporulation, and peroxisome biogenesis	SNF4	entrez^yeast
SNF5	Subunit of the SWI/SNF chromatin remodeling complex involved in transcriptional regulation\; functions interdependently in transcriptional activation with Snf2p and Snf6p	SNF5	entrez^yeast
SNF6	Subunit of the SWI/SNF chromatin remodeling complex involved in transcriptional regulation\; functions interdependently in transcriptional activation with Snf2p and Snf5p	SNF6	entrez^yeast
SNF8	Component of the ESCRT-II complex, which is involved in ubiquitin-dependent sorting of proteins into the endosome\; appears to be functionally related to SNF7\; involved in glucose derepression	SNF8	entrez^yeast
SNG1	Protein involved in resistance to nitrosoguanidine (MNNG) and 6-azauracil (6-AU)\; expression is regulated by transcription factors involved in multidrug resistance	SNG1	entrez^yeast
SNL1	Protein of unknown function proposed to be involved in nuclear pore complex biogenesis and maintenance as well as protein folding\; has similarity to the mammalian BAG-1 protein	SNL1	entrez^yeast
SNO1	Protein of unconfirmed function, involved in pyridoxine metabolism\; expression is induced during stationary phase\; forms a putative glutamine amidotransferase complex with Snz1p, with Sno1p serving as the glutaminase	SNO1	entrez^yeast
SNO4	Possible chaperone and cysteine protease, similar to bacterial Hsp31 and yeast Hsp31p, Hsp32p, and Hsp33p\; DJ-1/ThiJ/PfpI superfamily member\; predicted involvement in pyridoxine metabolism\; induced by mild heat stress and copper deprivation	SNO4	entrez^yeast
SNQ2	SNQ2	SNQ2	entrez^yeast
SNT1	Subunit of the Set3C deacetylase complex that interacts directly with the Set3C subunit, Sif2p\; putative DNA-binding protein	SNT1	entrez^yeast
SNT2	DNA binding protein with similarity to the S. pombe Snt2 protein\; computational analysis suggests a role in regulation of expression of genes encoding amine transporters	SNT2	entrez^yeast
SNT309	Member of the NineTeen Complex (NTC) that contains Prp19p and stabilizes U6 snRNA in catalytic forms of the spliceosome containing U2, U5, and U6 snRNAs\; interacts physically and genetically with Prp19p	SNT309	entrez^yeast
SNU66	Component of the U4/U6.U5 snRNP complex involved in pre-mRNA splicing via spliceosome\; also required for pre-5S rRNA processing and may act in concert with Rnh70p\; has homology to human SART-1	SNU66	entrez^yeast
SNX3	Sorting nexin required to maintain late-Golgi resident enzymes in their proper location by recycling molecules from the prevacuolar compartment\; contains a PX domain and sequence similarity to human Snx3p	SNX3	entrez^yeast
SNX4	Sorting nexin, involved in retrieval of late-Golgi SNAREs from post-Golgi endosomes to the trans-Golgi network and in cytoplasm to vacuole transport\; contains a PX phosphoinositide-binding domain\; forms complexes with Snx41p and with Atg20p	SNX4	entrez^yeast
SNX41	Sorting nexin, involved in the retrieval of late-Golgi SNAREs from the post-Golgi endosome to the trans-Golgi network\; interacts with Snx4p	SNX41	entrez^yeast
SNZ1	Protein involved in vitamin B6 biosynthesis\; member of a stationary phase-induced gene family\; coregulated with SNO1\; interacts with Sno1p and with Yhr198p, perhaps as a multiprotein complex containing other Snz and Sno proteins	SNZ1	entrez^yeast
SOD2	Mitochondrial superoxide dismutase, protects cells against oxygen toxicity\; phosphorylated	SOD2	entrez^yeast
SOH1	Subunit of the RNA polymerase II mediator complex\; associates with core polymerase subunits to form the RNA polymerase II holoenzyme\; involved in telomere maintenance\; conserved with other metazoan MED31 subunits	SOH1	entrez^yeast
SOK1	Protein whose overexpression suppresses the growth defect of mutants lacking protein kinase A activity\; involved in cAMP-mediated signaling\; localized to the nucleus\; similar to the mouse testis-specific protein PBS13	SOK1	entrez^yeast
SOK2	Nuclear protein that plays a regulatory role in the cyclic AMP (cAMP)-dependent protein kinase (PKA) signal transduction pathway\; negatively regulates pseudohyphal differentiation\; homologous to several transcription factors	SOK2	entrez^yeast
SOL1	Protein with a possible role in tRNA export\; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity\; homologous to Sol2p, Sol3p, and Sol4p	SOL1	entrez^yeast
SOL2	Protein with a possible role in tRNA export\; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity\; homologous to Sol1p, Sol3p, and Sol4p	SOL2	entrez^yeast
SOL3	6-phosphogluconolactonase, catalyzes the second step of the pentose phosphate pathway\; weak multicopy suppressor of los1-1 mutation\; homologous to Sol2p and Sol1p	SOL3	entrez^yeast
SOL4	SOL4	SOL4	entrez^yeast
SOP4	ER-membrane protein\; suppressor of pma1-7, deletion of SOP4 slows down the export of wild-type Pma1p and Pma1-7 from the ER	SOP4	entrez^yeast
SOR2	Protein of unknown function\; protein sequence is 99% identical to the Sor1p sorbitol dehydrogenase\; computational analysis of large-scale protein-protein interaction data also suggests a role in fructose or mannose metabolism	SOR2	entrez^yeast
SPA2	Component of the polarisome, which functions in actin cytoskeletal organization during polarized growth\; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components\; potential Cdc28p substrate	SPA2	entrez^yeast
SPC1	SPC1	SPC1	entrez^yeast
SPC2	Subunit of signal peptidase complex (Spc1p, Spc2p, Spc3p, Sec11p), which catalyzes cleavage of N-terminal signal sequences of proteins targeted to the secretory pathway\; homologous to mammalian SPC25	SPC2	entrez^yeast
SPE1	Ornithine decarboxylase, catalyzes the first step in polyamine biosynthesis\; degraded in a proteasome-dependent manner in the presence of excess polyamines\; deletion decreases lifespan, and increases necrotic cell death and ROS generation	SPE1	entrez^yeast
SPE2	S-adenosylmethionine decarboxylase, required for the biosynthesis of spermidine and spermine\; cells lacking Spe2p require spermine or spermidine for growth in the presence of oxygen but not when grown anaerobically	SPE2	entrez^yeast
SPE3	Spermidine synthase, involved in biosynthesis of spermidine and also in biosynthesis of pantothenic acid\; spermidine is required for growth of wild-type cells	SPE3	entrez^yeast
SPE4	SPE4	SPE4	entrez^yeast
SPF1	P-type ATPase, ion transporter of the ER membrane involved in ER function and Ca2+ homeostasis\; required for regulating Hmg2p degradation\; confers sensitivity to a killer toxin (SMKT) produced by Pichia farinosa KK1	SPF1	entrez^yeast
SPG1	Protein required for survival at high temperature during stationary phase\; not required for growth on nonfermentable carbon sources\; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	SPG1	entrez^yeast
SPG3	Protein required for survival at high temperature during stationary phase\; not required for growth on nonfermentable carbon sources	SPG3	entrez^yeast
SPG4	Protein required for survival at high temperature during stationary phase\; not required for growth on nonfermentable carbon sources	SPG4	entrez^yeast
SPG5	Protein required for survival at high temperature during stationary phase\; not required for growth on nonfermentable carbon sources	SPG5	entrez^yeast
SPH1	Protein involved in shmoo formation and bipolar bud site selection\; homologous to Spa2p, localizes to sites of polarized growth in a cell cycle dependent- and Spa2p-dependent manner, interacts with MAPKKs Mkk1p, Mkk2p, and Ste7p	SPH1	entrez^yeast
SPI1	GPI-anchored cell wall protein involved in weak acid resistance\; basal expression requires Msn2p/Msn4p\; expression is induced under conditions of stress and during the diauxic shift\; similar to Sed1p	SPI1	entrez^yeast
SPL2	Protein with similarity to cyclin-dependent kinase inhibitors\; downregulates low-affinity phosphate transport during phosphate limitation\; overproduction suppresses a plc1 null mutation\; GFP-fusion protein localizes to the cytoplasm	SPL2	entrez^yeast
SPO1	Meiosis-specific prospore protein\; required for meiotic spindle pole body duplication and separation\; required to produce bending force necessary for proper prospore membrane assembly during sporulation\; has similarity to phospholipase B	SPO1	entrez^yeast
SPO11	Meiosis-specific protein that initiates meiotic recombination by catalyzing the formation of double-strand breaks in DNA via a transesterification reaction\; required for homologous chromosome pairing and synaptonemal complex formation	SPO11	entrez^yeast
SPO12	Nucleolar protein of unknown function, positive regulator of mitotic exit\; involved in regulating release of Cdc14p from the nucleolus in early anaphase, may play similar role in meiosis	SPO12	entrez^yeast
SPO13	SPO13	SPO13	entrez^yeast
SPO14	Phospholipase D, catalyzes the hydrolysis of phosphatidylcholine, producing choline and phosphatidic acid\; involved in Sec14p-independent secretion\; required for meiosis and spore formation\; differently regulated in secretion and meiosis	SPO14	entrez^yeast
SPO16	Meiosis-specific protein involved in synaptonemal complex assembly\; implicated in regulation of crossover formation\; required for sporulation	SPO16	entrez^yeast
SPO19	Meiosis-specific prospore protein\; required to produce bending force necessary for proper assembly of the prospore membrane during sporulation\; identified as a weak high-copy suppressor of the spo1-1 ts mutation	SPO19	entrez^yeast
SPO20	Meiosis-specific subunit of the t-SNARE complex, required for prospore membrane formation during sporulation\; similar to but not functionally redundant with Sec9p\; SNAP-25 homolog	SPO20	entrez^yeast
SPO21	SPO21	SPO21	entrez^yeast
SPO22	Meiosis-specific protein essential for chromosome synapsis, involved in completion of nuclear divisions during meiosis\; induced early in meiosis	SPO22	entrez^yeast
SPO23	Protein of unknown function\; associates with meiosis-specific protein Spo1p	SPO23	entrez^yeast
SPO71	Meiosis-specific protein of unknown function, required for spore wall formation during sporulation\; dispensable for both nuclear divisions during meiosis	SPO71	entrez^yeast
SPO73	Meiosis-specific protein of unknown function, required for spore wall formation during sporulation\; dispensible for both nuclear divisions during meiosis	SPO73	entrez^yeast
SPO74	SPO74	SPO74	entrez^yeast
SPO75	Meiosis-specific protein of unknown function, required for spore wall formation during sporulation\; dispensable for both nuclear divisions during meiosis	SPO75	entrez^yeast
SPO77	Meiosis-specific protein of unknown function, required for spore wall formation during sporulation\; dispensable for both nuclear divisions during meiosis	SPO77	entrez^yeast
SPP1	Subunit of COMPASS (Set1C), a complex which methylates histone H3 on lysine 4 and is required in telomeric transcriptional silencing\; interacts with Orc2p\; PHD finger domain protein similar to human CGBP, an unmethylated CpG binding protein	SPP1	entrez^yeast
SPR1	Sporulation-specific exo-1,3-beta-glucanase\; contributes to ascospore thermoresistance	SPR1	entrez^yeast
SPR28	Sporulation-specific homolog of the yeast CDC3/10/11/12 family of bud neck microfilament genes\; meiotic septin expressed at high levels during meiotic divisions and ascospore formation	SPR28	entrez^yeast
SPR3	Sporulation-specific homolog of the yeast CDC3/10/11/12 family of bud neck microfilament genes\; septin protein involved in sporulation\; regulated by ABFI	SPR3	entrez^yeast
SPR6	Protein of unknown function, expressed during sporulation\; not required for sporulation, but gene exhibits genetic interactions with other genes required for sporulation	SPR6	entrez^yeast
SPS100	Protein required for spore wall maturation\; expressed during sporulation\; may be a component of the spore wall\; expression also induced in cells treated with the mycotoxin patulin	SPS100	entrez^yeast
SPS2	Protein expressed during sporulation, redundant with Sps22p for organization of the beta-glucan layer of the spore wall\; S. pombe ortholog is a spore wall component	SPS2	entrez^yeast
SPS22	SPS22	SPS22	entrez^yeast
SPS4	Protein whose expression is induced during sporulation\; not required for sporulation\; heterologous expression in E. coli induces the SOS response that senses DNA damage	SPS4	entrez^yeast
SPT2	Protein involved in negative regulation of transcription\; required for RNA polyadenylation\; exhibits regulated interactions with both histones and SWI-SNF components, has similarity to mammalian HMG1 proteins	SPT2	entrez^yeast
SPT21	Protein required for normal transcription at several loci including HTA2-HTB2 and HHF2-HHT2, but not required at the other histone loci\; functionally related to Spt10p\; involved in telomere maintenance	SPT21	entrez^yeast
SPT23	ER membrane protein involved in regulation of OLE1 transcription, acts with homolog Mga2p\; inactive ER form dimerizes and one subunit is then activated by ubiquitin/proteasome-dependent processing followed by nuclear targeting	SPT23	entrez^yeast
SPT3	SPT3	SPT3	entrez^yeast
SRB2	Subunit of the RNA polymerase II mediator complex\; associates with core polymerase subunits to form the RNA polymerase II holoenzyme\; general transcription factor involved in telomere maintenance	SRB2	entrez^yeast
SRC1	Inner nuclear membrane protein that functions in regulation of subtelomeric genes and is linked to TREX (transcription export) factors\; SRC1 produces 2 splice variant proteins with different functions\; possible role in chromatid segregation	SRC1	entrez^yeast
SRL1	Mannoprotein that exhibits a tight association with the cell wall, required for cell wall stability in the absence of GPI-anchored mannoproteins\; has a high serine-threonine content\; expression is induced in cell wall mutants	SRL1	entrez^yeast
SRL2	Protein of unknown function\; overexpression suppresses the lethality caused by a rad53 null mutation	SRL2	entrez^yeast
SRL3	Cytoplasmic protein that, when overexpressed, suppresses the lethality of a rad53 null mutation\; potential Cdc28p substrate	SRL3	entrez^yeast
SRL4	Protein of unknown function\; involved in regulation of dNTP production\; null mutant suppresses the lethality of lcd1 and rad53 mutations\; expression is induced by Kar4p	SRL4	entrez^yeast
SRN2	Component of the ESCRT-I complex, which is involved in ubiquitin-dependent sorting of proteins into the endosome\; suppressor of rna1-1 mutation\; may be involved in RNA export from nucleus	SRN2	entrez^yeast
SRO7	Effector of Rab GTPase Sec4p, forms a complex with Sec4p and t-SNARE Sec9p\; involved in exocytosis and docking and fusion of post-Golgi vesicles with plasma membrane\; homolog of Sro77p and Drosophila lgl tumor suppressor	SRO7	entrez^yeast
SRO77	Protein with roles in exocytosis and cation homeostasis\; functions in docking and fusion of post-Golgi vesicles with plasma membrane\; homolog of Sro7p and Drosophila lethal giant larvae tumor suppressor\; interacts with SNARE protein Sec9p	SRO77	entrez^yeast
SRP40	Nucleolar, serine-rich protein with a role in preribosome assembly or transport\; may function as a chaperone of small nucleolar ribonucleoprotein particles (snoRNPs)\; immunologically and structurally to rat Nopp140	SRP40	entrez^yeast
SRS2	DNA helicase and DNA-dependent ATPase involved in DNA repair, needed for proper timing of commitment to meiotic recombination and transition from Meiosis I to II\; blocks trinucleotide repeat expansion\; affects genome stability	SRS2	entrez^yeast
SRT1	Cis-prenyltransferase involved in synthesis of long-chain dolichols (19-22 isoprene units\; as opposed to Rer2p which synthesizes shorter-chain dolichols)\; localizes to lipid bodies\; transcription is induced during stationary phase	SRT1	entrez^yeast
SRX1	Sulfiredoxin, contributes to oxidative stress resistance by reducing cysteine-sulfinic acid groups in the peroxiredoxin Tsa1p, which is formed upon exposure to oxidants\; conserved in higher eukaryotes	SRX1	entrez^yeast
SRY1	3-hydroxyaspartate dehydratase, deaminates L-threo-3-hydroxyaspartate to form oxaloacetate and ammonia\; required in the presence of hydroxyaspartate\; highly similar to mouse serine racemase (Srr) but has no serine racemase activity	SRY1	entrez^yeast
SSA1	ATPase involved in protein folding and nuclear localization signal (NLS)-directed nuclear transport\; member of heat shock protein 70 (HSP70) family\; forms a chaperone complex with Ydj1p\; localized to the nucleus, cytoplasm, and cell wall	SSA1	entrez^yeast
SSA2	ATP binding protein involved in protein folding and vacuolar import of proteins\; member of heat shock protein 70 (HSP70) family\; associated with the chaperonin-containing T-complex\; present in the cytoplasm, vacuolar membrane and cell wall	SSA2	entrez^yeast
SSA3	ATPase involved in protein folding and the response to stress\; plays a role in SRP-dependent cotranslational protein-membrane targeting and translocation\; member of the heat shock protein 70 (HSP70) family\; localized to the cytoplasm	SSA3	entrez^yeast
SSB1	Cytoplasmic ATPase that is a ribosome-associated molecular chaperone, functions with J-protein partner Zuo1p\; may be involved in folding of newly-made polypeptide chains\; member of the HSP70 family\; interacts with phosphatase subunit Reg1p	SSB1	entrez^yeast
